82	174059.911	6.83	-9.85	-134.70	65.03	-21.03	0.80	-0.19	-0.15	-0.99	-45.90	105.72	155.56	
83	174059.919	7.48	-10.06	-134.72	65.03	-21.03	0.80	-0.19	-0.15	-0.99	-45.90	105.72	155.56	
84	174059.928	8.11	-10.31	-134.75	62.71	-25.05	0.19	-0.21	-0.04	-1.01	-45.90	105.72	155.56	
85	174059.939	8.74	-10.56	-134.79	62.71	-25.05	0.19	-0.21	-0.04	-1.01	-45.90	105.72	155.56	
86	174059.949	9.26	-10.84	-134.78	52.35	-27.86	4.95	-0.19	-0.18	-0.94	-40.24	113.13	147.23	
87	174059.959	9.78	-11.13	-134.77	52.35	-27.86	4.95	-0.19	-0.18	-0.94	-40.24	113.13	147.23	
88	174059.969	10.14	-11.46	-134.74	36.92	-32.55	8.48	-0.19	-0.12	-0.96	-40.24	113.13	147.23	
89	174059.979	10.50	-11.80	-134.71	36.92	-32.55	8.48	-0.19	-0.12	-0.96	-40.24	113.13	147.23	
90	174059.989	10.84	-12.09	-134.66	34.91	-27.74	10.31	-0.19	-0.18	-1.02	-40.24	113.13	147.23	
91	174059.999	11.18	-12.39	-134.61	34.91	-27.74	10.31	-0.19	-0.18	-1.02	-40.24	113.13	147.23	
92	174100.009	11.52	-12.59	-134.54	35.70	-18.65	10.38	-0.25	-0.08	-1.00	-40.24	113.13	147.23	
93	174100.019	11.86	-12.80	-134.48	35.70	-18.65	10.38	-0.25	-0.08	-1.00	-32.97	117.25	143.07	
94	174100.029	12.19	-12.97	-134.32	36.98	-13.65	18.30	-0.28	-0.05	-1.01	-32.97	117.25	143.07	
95	174100.039	12.52	-13.15	-134.16	36.98	-13.65	18.30	-0.28	-0.05	-1.01	-32.97	117.25	143.07	
96	174100.049	12.72	-13.34	-133.88	26.25	-12.61	31.05	-0.25	-0.10	-1.07	-32.97	117.25	143.07	
97	174100.058	12.91	-13.53	-133.59	26.25	-12.61	31.05	-0.25	-0.10	-1.07	-32.97	117.25	143.07	
98	174100.069	12.98	-13.73	-133.18	16.92	-10.18	43.55	-0.26	-0.21	-1.03	-32.97	117.25	143.07	
99	174100.079	13.05	-13.93	-132.76	16.92	-10.18	43.55	-0.26	-0.21	-1.03	-23.27	118.90	138.91	
100	174100.089	13.11	-14.06	-132.27	17.90	-1.46	49.46	-0.26	-0.19	-1.04	-23.27	118.90	138.91	
101	174100.099	13.16	-14.19	-131.77	17.90	-1.46	49.46	-0.26	-0.19	-1.04	-23.27	118.90	138.91	
102	174100.108	13.22	-14.23	-131.20	19.67	8.36	54.83	-0.28	-0.10	-1.05	-23.27	118.90	138.91	
103	174100.119	13.27	-14.28	-130.63	19.67	8.36	54.83	-0.28	-0.10	-1.05	-23.27	118.90	138.91	
104	174100.129	13.20	-14.32	-129.92	10.88	12.45	67.81	-0.35	0.02	-1.04	-23.27	118.90	138.91	
105	174100.139	13.13	-14.35	-129.20	10.88	12.45	67.81	-0.35	0.02	-1.04	-23.27	118.90	138.91	
106	174100.149	12.86	-14.44	-128.25	-2.83	12.51	91.53	-0.34	-0.09	-1.02	-11.95	117.25	138.91	
107	174100.159	12.59	-14.52	-127.30	-2.83	12.51	91.53	-0.34	-0.09	-1.02	-11.95	117.25	138.91	
108	174100.168	12.20	-14.65	-126.18	-10.64	10.56	108.48	-0.22	-0.40	-0.97	-11.95	117.25	138.91	
109	174100.179	11.81	-14.77	-125.06	-10.64	10.56	108.48	-0.22	-0.40	-0.97	-11.95	117.25	138.91	
110	174100.188	11.44	-14.88	-124.05	-11.37	9.89	97.81	-0.21	-0.37	-0.93	-11.95	117.25	138.91	
111	174100.199	11.07	-14.97	-123.04	-11.37	9.89	97.81	-0.21	-0.37	-0.93	-11.95	117.25	138.91	
112	174100.209	10.79	-14.99	-122.23	-6.74	12.87	76.35	-0.25	-0.21	-0.93	-2.25	111.48	144.11	
113	174100.218	10.51	-15.01	-121.43	-6.74	12.87	76.35	-0.25	-0.21	-0.93	-2.25	111.48	144.11	
114	174100.229	10.28	-15.00	-120.75	-5.82	12.75	64.77	-0.27	-0.14	-0.94	-2.25	111.48	144.11	
115	174100.239	10.04	-14.99	-120.07	-5.82	12.75	64.77	-0.27	-0.14	-0.94	-2.25	111.48	144.11	
116	174100.249	9.77	-15.02	-119.42	-10.09	7.87	62.27	-0.31	-0.06	-0.99	-2.25	111.48	144.11	
117	174100.259	9.50	-15.05	-118.77	-10.09	7.87	62.27	-0.31	-0.06	-0.99	-2.25	111.48	144.11	
118	174100.268	9.26	-15.07	-118.09	-5.58	9.52	65.25	-0.30	-0.11	-0.96	-2.25	111.48	144.11	
119	174100.279	9.03	-15.08	-117.41	-5.58	9.52	65.25	-0.30	-0.11	-0.96	1.79	108.19	147.23	
120	174100.289	8.86	-15.09	-116.71	1.37	10.01	67.02	-0.27	-0.18	-0.95	1.79	108.19	147.23	
121	174100.298	8.69	-15.09	-116.01	1.37	10.01	67.02	-0.27	-0.18	-0.95	1.79	108.19	147.23	
122	174100.309	8.55	-15.12	-115.37	3.02	7.08	62.08	-0.24	-0.24	-0.88	1.79	108.19	147.23	
123	174100.319	8.41	-15.14	-114.72	3.02	7.08	62.08	-0.24	-0.24	-0.88	1.79	108.19	147.23	
124	174100.329	8.24	-15.21	-114.18	-2.23	0.98	53.61	-0.27	-0.17	-0.90	1.79	108.19	147.23	
125	174100.339	8.07	-15.28	-113.63	-2.23	0.98	53.61	-0.27	-0.17	-0.90	5.02	107.37	148.27	
126	174100.349	7.92	-15.37	-113.13	-2.10	-2.07	49.22	-0.29	-0.12	-0.89	5.02	107.37	148.27	
127	174100.359	7.76	-15.46	-112.63	-2.10	-2.07	49.22	-0.29	-0.12	-0.89	5.02	107.37	148.27	
128	174100.368	7.65	-15.57	-112.15	1.98	-4.44	47.69	-0.31	-0.10	-0.90	5.02	107.37	148.27	
129	174100.379	7.54	-15.68	-111.67	1.98	-4.44	47.69	-0.31	-0.10	-0.90	5.02	107.37	148.27	
130	174100.388	7.49	-15.82	-111.19	8.63	-7.49	48.30	-0.31	-0.12	-0.91	5.02	107.37	148.27	
131	174100.399	7.44	-15.96	-110.71	8.63	-7.49	48.30	-0.31	-0.12	-0.91	5.02	107.37	148.27	
132	174100.409	7.45	-16.11	-110.23	14.06	-8.65	47.81	-0.27	-0.19	-0.90	9.06	108.19	147.23	
133	174100.418	7.45	-16.26	-109.75	14.06	-8.65	47.81	-0.27	-0.19	-0.90	9.06	108.19	147.23	
134	174100.429	7.45	-16.45	-109.33	11.13	-13.53	43.18	-0.27	-0.20	-0.86	9.06	108.19	147.23	
135	174100.439	7.43	-16.64	-108.91	11.13	-13.53	43.18	-0.27	-0.20	-0.86	9.06	108.19	147.23	
136	174100.449	7.45	-16.88	-108.57	12.04	-19.14	36.23	-0.30	-0.16	-0.89	9.06	108.19	147.23	
137	174100.459	7.47	-17.12	-108.23	12.04	-19.14	36.23	-0.30	-0.16	-0.89	9.06	108.19	147.23	
138	174100.469	7.54	-17.40	-107.93	15.82	-23.59	31.78	-0.30	-0.17	-0.90	14.72	109.84	144.11	
139	174100.478	7.61	-17.68	-107.64	15.82	-23.59	31.78	-0.30	-0.17	-0.90	14.72	109.84	144.11	
140	174100.489	7.69	-18.00	-107.40	15.88	-29.08	27.57	-0.31	-0.17	-0.90	14.72	109.84	144.11	
141	174100.499	7.77	-18.33	-107.16	15.88	-29.08	27.57	-0.31	-0.17	-0.90	14.72	109.84	144.11	
142	174100.508	7.87	-18.69	-106.98	15.82	-32.31	22.57	-0.34	-0.17	-0.92	14.72	109.84	144.11	
143	174100.518	7.97	-19.04	-106.80	15.82	-32.31	22.57	-0.34	-0.17	-0.92	14.72	109.84	144.11	
144	174100.529	8.05	-19.39	-106.66	13.63	-32.86	19.16	-0.38	-0.09	-0.90	14.72	109.84	144.11	
145	174100.538	8.13	-19.75	-106.51	13.63	-32.86	19.16	-0.38	-0.09	-0.90	20.38	112.31	140.99	
146	174100.549	8.25	-20.12	-106.34	17.59	-34.44	21.47	-0.34	-0.20	-0.90	20.38	112.31	140.99	
147	174100.559	8.37	-20.50	-106.18	17.59	-34.44	21.47	-0.34	-0.20	-0.90	20.38	112.31	140.99	
148	174100.568	8.53	-20.87	-106.05	21.80	-34.50	18.18	-0.36	-0.18	-0.94	20.38	112.31	140.99	
149	174100.579	8.70	-21.24	-105.92	21.80	-34.50	18.18	-0.36	-0.18	-0.94	20.38	112.31	140.99	
150	174100.589	9.01	-21.56	-105.87	33.26	-31.27	10.86	-0.41	-0.15	-0.94	20.38	112.31	140.99	
151	174100.598	9.32	-21.89	-105.81	33.26	-31.27	10.86	-0.41	-0.15	-0.94	25.23	115.60	135.78	
152	174100.609	9.71	-22.20	-105.79	39.97	-29.50	7.51	-0.41	-0.15	-0.97	25.23	115.60	135.78	
153	174100.619	10.10	-22.50	-105.77	39.97	-29.50	7.51	-0.41	-0.15	-0.97	25.23	115.60	135.78	
154	174100.628	10.52	-22.77	-105.75	44.06	-25.91	7.88	-0.42	-0.17	-0.94	25.23	115.60	135.78	
155	174100.639	10.95	-23.04	-105.73	44.06	-25.91	7.88	-0.42	-0.17	-0.94	25.23	115.60	135.78	
156	174100.649	11.35	-23.30	-105.69	42.10	-24.20	9.16	-0.44	-0.16	-0.95	25.23	115.60	135.78	
157	174100.659	11.75	-23.56	-105.66	42.10	-24.20	9.16	-0.44	-0.16	-0.95	25.23	115.60	135.78	
158	174100.669	12.14	-23.80	-105.59	41.98	-21.82	11.23	-0.44	-0.19	-0.99	30.08	120.55	127.46	
159	174100.679	12.53	-24.04	-105.53	41.98	-21.82	11.23	-0.44	-0.19	-0.99	30.08	120.55	127.46	
160	174100.688	12.86	-24.25	-105.45	36.56	-19.02	12.88	-0.43	-0.22	-0.97	30.08	120.55	127.46	
161	174100.699	13.19	-24.47	-105.37	36.56	-19.02	12.88	-0.43	-0.22	-0.97	30.08	120.55	127.46	
162	174100.709	13.45	-24.64	-105.29	29.85	-15.18	11.29	-0.42	-0.26	-0.94	30.08	120.55	127.46	
163	174100.718	13.72	-24.82	-105.22	29.85	-15.18	11.29	-0.42	-0.26	-0.94	30.08	120.55	127.46	
164	174100.729	13.98	-24.93	-105.20	27.35	-9.87	6.05	-0.43	-0.26	-0.89	32.50	124.67	122.25	
165	174100.739	14.24	-25.04	-105.17	27.35	-9.87	6.05	-0.43	-0.26	-0.89	32.50	124.67	122.25	
166	174100.748	14.50	-25.10	-105.18	26.49	-5.85	1.53	-0.43	-0.23	-0.93	32.50	124.67	122.25	
167	174100.759	14.76	-25.16	-105.18	26.49	-5.85	1.53	-0.43	-0.23	-0.93	32.50	124.67	122.25	
168	174100.769	15.01	-25.17	-105.21	23.38	-1.82	-1.45	-0.41	-0.26	-0.94	32.50	124.67	122.25	
169	174100.778	15.25	-25.17	-105.24	23.38	-1.82	-1.45	-0.41	-0.26	-0.94	32.50	124.67	122.25	
170	174100.789	15.40	-25.15	-105.30	13.08	0.80	-4.62	-0.40	-0.27	-0.89	32.50	124.67	122.25	
171	174100.799	15.56	-25.13	-105.36	13.08	0.80	-4.62	-0.40	-0.27	-0.89	31.69	127.14	120.17	
172	174100.808	15.70	-25.05	-105.46	11.74	5.62	-10.30	-0.44	-0.20	-0.95	31.69	127.14	120.17	
173	174100.819	15.85	-24.96	-105.55	11.74	5.62	-10.30	-0.44	-0.20	-0.95	31.69	127.14	120.17	
174	174100.829	15.97	-24.81	-105.66	8.14	11.23	-12.19	-0.38	-0.31	-0.97	31.69	127.14	120.17	
175	174100.838	16.10	-24.66	-105.76	8.14	11.23	-12.19	-0.38	-0.31	-0.97	31.69	127.14	120.17	
176	174100.849	16.18	-24.44	-105.92	1.86	17.20	-18.83	-0.37	-0.29	-0.91	31.69	127.14	120.17	
177	174100.859	16.26	-24.21	-106.08	1.86	17.20	-18.83	-0.37	-0.29	-0.91	28.46	127.96	121.21	
178	174100.869	16.33	-23.91	-106.32	-3.08	22.87	-29.14	-0.28	-0.43	-0.98	28.46	127.96	121.21	
179	174100.879	16.39	-23.61	-106.57	-3.08	22.87	-29.14	-0.28	-0.43	-0.98	28.46	127.96	121.21	
180	174100.888	16.40	-23.20	-106.97	-15.15	28.42	-46.39	-0.27	-0.44	-1.13	28.46	127.96	121.21	
181	174100.899	16.40	-22.80	-107.38	-15.15	28.42	-46.39	-0.27	-0.44	-1.13	28.46	127.96	121.21	
182	174100.909	16.30	-22.14	-108.02	-34.73	46.78	-74.69	-0.30	-0.36	-1.29	28.46	127.96	121.21	
183	174100.919	16.18	-21.48	-108.65	-34.73	46.78	-74.69	-0.30	-0.36	-1.29	28.46	127.96	121.21	
184	174100.929	15.81	-20.49	-109.41	-64.18	76.90	-94.99	-0.40	-0.06	-0.38	13.91	125.49	129.54	
185	174100.938	15.42	-19.50	-110.18	-64.18	76.90	-94.99	-0.40	-0.06	-0.38	13.91	125.49	129.54	
186	174100.948	15.06	-18.73	-110.93	-60.46	55.80	-88.65	-0.25	-0.26	-1.07	13.91	125.49	129.54	
187	174100.959	14.69	-17.96	-111.69	-60.46	55.80	-88.65	-0.25	-0.26	-1.07	13.91	125.49	129.54	
188	174100.969	14.30	-17.19	-112.48	-62.77	55.74	-91.70	-0.30	-0.15	-0.90	13.91	125.49	129.54	
189	174100.979	13.89	-16.43	-113.26	-62.77	55.74	-91.70	-0.30	-0.15	-0.90	13.91	125.49	129.54	
190	174100.988	13.47	-15.70	-114.08	-64.36	52.87	-92.19	-0.21	-0.25	-1.10	-3.87	117.25	139.95	
191	174100.999	13.04	-14.97	-114.89	-64.36	52.87	-92.19	-0.21	-0.25	-1.10	-3.87	117.25	139.95	
192	174101.009	12.49	-14.15	-115.75	-75.70	62.51	-99.26	-0.23	-0.13	-0.94	-3.87	117.25	139.95	
193	174101.019	11.94	-13.33	-116.62	-75.70	62.51	-99.26	-0.23	-0.13	-0.94	-3.87	117.25	139.95	
194	174101.029	11.33	-12.44	-117.57	-82.04	69.09	-108.53	-0.27	0.02	-0.71	-3.87	117.25	139.95	
195	174101.038	10.70	-11.55	-118.52	-82.04	69.09	-108.53	-0.27	0.02	-0.71	-3.87	117.25	139.95	
196	174101.048	10.19	-10.88	-119.40	-68.38	50.25	-102.73	-0.19	-0.09	-0.98	182.03	117.25	139.95	
197	174101.059	9.68	-10.20	-120.35	-68.38	50.25	-102.73	-0.19	-0.09	-0.98	-24.88	105.72	151.40	
198	174101.068	9.04	-9.61	-121.31	-79.85	43.73	-102.73	-0.18	-0.09	-1.03	-24.88	105.72	151.40	
199	174101.079	8.40	-9.02	-122.28	-79.85	43.73	-102.73	-0.18	-0.09	-1.03	-24.88	105.72	151.40	
200	174101.088	7.56	-8.43	-123.25	-98.32	45.62	-103.53	-0.22	0.12	-0.98	-24.88	105.72	151.40	
201	174101.098	6.71	-7.85	-124.23	-98.32	45.62	-103.53	-0.22	0.12	-0.98	-24.88	105.72	151.40	
202	174101.109	5.81	-7.30	-125.07	-100.33	46.59	-89.44	-0.20	0.07	-0.83	-24.88	105.72	151.40	
203	174101.118	4.91	-6.75	-125.93	-100.33	46.59	-89.44	-0.20	0.07	-0.83	-42.67	87.59	161.80	
204	174101.129	4.05	-6.34	-126.66	-93.08	36.11	-74.38	-0.13	-0.01	-0.97	-42.67	87.59	161.80	
205	174101.138	3.20	-5.93	-127.38	-93.08	36.11	-74.38	-0.13	-0.01	-0.97	-42.67	87.59	161.80	
206	174101.148	2.31	-5.59	-128.12	-95.88	30.37	-74.75	-0.06	-0.09	-0.97	-42.67	87.59	161.80	
207	174101.159	1.42	-5.27	-128.86	-95.88	30.37	-74.75	-0.06	-0.09	-0.97	-42.67	87.59	161.80	
208	174101.169	0.62	-4.87	-129.61	-86.43	38.97	-75.36	-0.20	0.25	-0.83	-42.67	87.59	161.80	
209	174101.179	-0.19	-4.48	-130.36	-86.43	38.97	-75.36	-0.20	0.25	-0.83	-55.60	87.59	167.01	
210	174101.189	-0.78	-4.08	-131.07	-63.93	41.41	-69.99	-0.11	0.10	-0.98	-55.60	71.12	167.01	
211	174101.199	-1.38	-3.68	-131.79	-63.93	41.41	-69.99	-0.11	0.10	-0.98	-55.60	71.12	167.01	
212	174101.209	-1.94	-3.41	-132.45	-60.03	29.46	-65.23	-0.14	0.19	-1.05	-55.60	71.12	167.01	
213	174101.219	-2.51	-3.14	-133.11	-60.03	29.46	-65.23	-0.14	0.19	-1.05	-55.60	71.12	167.01	
214	174101.229	-3.16	-2.89	-133.68	-67.53	28.42	-55.42	-0.18	0.17	-1.02	-55.60	71.12	167.01	
215	174101.239	-3.81	-2.64	-134.25	-67.53	28.42	-55.42	-0.18	0.17	-1.02	-55.60	71.12	167.01	
216	174101.248	-4.42	-2.40	-134.65	-62.59	27.39	-37.80	-0.25	0.35	-1.14	-65.30	58.76	168.05	
217	174101.258	-5.04	-2.17	-135.05	-62.59	27.39	-37.80	-0.25	0.35	-1.14	-65.30	58.76	168.05	
218	174101.268	-5.62	-1.95	-135.21	-59.05	23.54	-14.08	-0.10	0.01	-1.07	-65.30	58.76	168.05	
219	174101.278	-6.21	-1.73	-135.38	-59.05	23.54	-14.08	-0.10	0.01	-1.07	-65.30	58.76	168.05	
220	174101.288	-6.74	-1.38	-135.43	-53.51	35.92	-1.33	-0.08	-0.01	-1.14	-65.30	58.76	168.05	
221	174101.298	-7.28	-1.03	-135.49	-53.51	35.92	-1.33	-0.08	-0.01	-1.14	-65.30	58.76	168.05	
222	174101.308	-7.70	-0.47	-135.48	-41.92	55.25	8.00	-0.09	0.05	-1.11	-71.76	52.17	165.97	
